hexsha,patch,summary,author
404ec60438ad,https://github.com/torvalds/linux/commit/404ec60438ad,ACPICA: Fix error code path in acpi_ds_call_control_method(),Rafael J. Wysocki
d73406ed2dcf,https://github.com/torvalds/linux/commit/d73406ed2dcf,clk: meson: pll: add pcie lock retry workaround,Heiner Kallweit
6d8fc203b28f,https://github.com/torvalds/linux/commit/6d8fc203b28f,"usb: typec: tipd: Prevent uninitialized event{1,2} in IRQ handler",Sven Peter
ffb9da4a04c6,https://github.com/torvalds/linux/commit/ffb9da4a04c6,usb: dwc3: gadget: Return -ESHUTDOWN on ep disable,Thinh Nguyen
cd136706b4f9,https://github.com/torvalds/linux/commit/cd136706b4f9,USB: bcma: Make GPIO explicitly optional,Linus Walleij
2b62e1b447c6,https://github.com/torvalds/linux/commit/2b62e1b447c6,staging: r8188eu: clean up error handling in rtw_start_drv_threads(),Michael Straube
30534c72bac1,https://github.com/torvalds/linux/commit/30534c72bac1,staging: r8188eu: convert three functions to bool,Michael Straube
dcb18f5140ab,https://github.com/torvalds/linux/commit/dcb18f5140ab,staging: r8188eu: change return type of rtw_set_802_11_disassociate to void,Phillip Potter
ce9e57feeed8,https://github.com/torvalds/linux/commit/ce9e57feeed8,drivers: net: xgene: disable napi when register irq failed in xgene_enet_open(),Zhengchao Shao
f0dfc4c88ef3,https://github.com/torvalds/linux/commit/f0dfc4c88ef3,octeontx2-pf: Fix SQE threshold checking,Ratheesh Kannoth
a8731264e5ce,https://github.com/torvalds/linux/commit/a8731264e5ce,arm_pmu: acpi: handle allocation failure,Mark Rutland
b0c09c7f08c2,https://github.com/torvalds/linux/commit/b0c09c7f08c2,net: ethernet: mtk-star-emac: disable napi when connect and start PHY failed in mtk_star_enable(),Zhengchao Shao
3faf7e14ec0c,https://github.com/torvalds/linux/commit/3faf7e14ec0c,net: lapbether: fix issue of invalid opcode in lapbeth_open(),Zhengchao Shao
a018750a2cce,https://github.com/torvalds/linux/commit/a018750a2cce,wifi: ath11k: Trigger sta disconnect on hardware restart,Youghandhar Chintala
ccb0e02787d0,https://github.com/torvalds/linux/commit/ccb0e02787d0,drm/i915/ttm: add some sanity checks for lmem_userfault_list,Matthew Auld
625b74460ec0,https://github.com/torvalds/linux/commit/625b74460ec0,drm/i915/ttm: fix uaf with lmem_userfault_list handling,Matthew Auld
c8f3582345e6,https://github.com/torvalds/linux/commit/c8f3582345e6,media: camss: Clean up received buffers on failed start of streaming,Vladimir Zapolskiy
b8f6efccbb9d,https://github.com/torvalds/linux/commit/b8f6efccbb9d,wifi: rsi: Fix handling of 802.3 EAPOL frames sent via control port,Marek Vasut
52617bee3718,https://github.com/torvalds/linux/commit/52617bee3718,wifi: brcmfmac: Fix for when connect request is not success,Wataru Gohda
971cb608d1c5,https://github.com/torvalds/linux/commit/971cb608d1c5,ALSA: usb-audio: Yet more regression for for the delayed card registration,Takashi Iwai
c47e6403fa09,https://github.com/torvalds/linux/commit/c47e6403fa09,dmaengine: at_hdmac: Check return code of dma_async_device_register,Tudor Ambarus
f645f85ae110,https://github.com/torvalds/linux/commit/f645f85ae110,dmaengine: at_hdmac: Do not call the complete callback on device_terminate_all,Tudor Ambarus
ac2b9f34f020,https://github.com/torvalds/linux/commit/ac2b9f34f020,dmaengine: ti: k3-udma-glue: fix memory leak when register device fail,Yang Yingliang
081195d17a0c,https://github.com/torvalds/linux/commit/081195d17a0c,dmaengine: mv_xor_v2: Fix a resource leak in mv_xor_v2_remove(),Christophe JAILLET
5e2ea7801fac,https://github.com/torvalds/linux/commit/5e2ea7801fac,net: txgbe: Fix unsigned comparison to zero in txgbe_calc_eeprom_checksum(),YueHaibing
2e79cf37b15b,https://github.com/torvalds/linux/commit/2e79cf37b15b,scsi: bfa: Rework bfad_reset_sdev_bflags(),Bart Van Assche
379e2554e3d1,https://github.com/torvalds/linux/commit/379e2554e3d1,scsi: alua: Move a scsi_device_put() call out of alua_rtpg_select_sdev(),Bart Van Assche
0b25e17e9018,https://github.com/torvalds/linux/commit/0b25e17e9018,scsi: alua: Move a scsi_device_put() call out of alua_check_vpd(),Bart Van Assche
5d7bebf2dfb0,https://github.com/torvalds/linux/commit/5d7bebf2dfb0,scsi: scsi_transport_sas: Fix error handling in sas_phy_add(),Yang Yingliang
6d7860f5750d,https://github.com/torvalds/linux/commit/6d7860f5750d,soc: qcom: apr: Add check for idr_alloc and of_property_read_string_index,Jiasheng Jiang
62fa3ce05d5d,https://github.com/torvalds/linux/commit/62fa3ce05d5d,scsi: ibmvfc: Avoid path failures during live migration,Brian King
b8ebf250997c,https://github.com/torvalds/linux/commit/b8ebf250997c,Input: iforce - invert valid length check when fetching device IDs,Tetsuo Handa
1aadf01e5076,https://github.com/torvalds/linux/commit/1aadf01e5076,mtd: core: fix possible resource leak in init_mtd(),Gaosheng Cui
895d68a39481,https://github.com/torvalds/linux/commit/895d68a39481,mtd: Fix device name leak when register device failed in add_mtd_device(),Zhang Xiaoxu
6c0a15a3dc6b,https://github.com/torvalds/linux/commit/6c0a15a3dc6b,mtd: parsers: tplink_safeloader: fix uninitialized variable bug,Dan Carpenter
7cc84e0e07d0,https://github.com/torvalds/linux/commit/7cc84e0e07d0,mtd: mtdoops: panic caused mtdoops to call mtdoops_erase function immediately,Ray Zhang
83f0869e9bf3,https://github.com/torvalds/linux/commit/83f0869e9bf3,"mtd: rawnand: placate ""$VARIABLE is used uninitialized"" warnings",Adam Borowski
7df140e84a75,https://github.com/torvalds/linux/commit/7df140e84a75,mtd: rawnand: qcom: handle ret from parse with codeword_fixup,Christian Marangi
3d59eaef49ca,https://github.com/torvalds/linux/commit/3d59eaef49ca,ASoC: SOF: topology: No need to assign core ID if token parsing failed,Peter Ujfalusi
314d34fe7f0a,https://github.com/torvalds/linux/commit/314d34fe7f0a,ASoC: soc-utils: Remove __exit for snd_soc_util_exit(),Chen Zhongjin
19b168136395,https://github.com/torvalds/linux/commit/19b168136395,drm/i915: Do not set cache_dirty for DGFX,Niranjana Vishwanathapura
bcdfa1f77ea7,https://github.com/torvalds/linux/commit/bcdfa1f77ea7,platform/x86/intel/pmt: Sapphire Rapids PMT errata fix,David E. Box
64c426dfbbd2,https://github.com/torvalds/linux/commit/64c426dfbbd2,gve: Fix error return code in gve_prefill_rx_pages(),Yang Yingliang
cf53db768a87,https://github.com/torvalds/linux/commit/cf53db768a87,drm/vc4: Fix missing platform_unregister_drivers() call in vc4_drm_register(),Yuan Can
668205b9c9f9,https://github.com/torvalds/linux/commit/668205b9c9f9,net: wwan: mhi: fix memory leak in mhi_mbim_dellink,HW He
f25caaca4247,https://github.com/torvalds/linux/commit/f25caaca4247,net: wwan: iosm: fix memory leak in ipc_wwan_dellink,HW He
8484199c0934,https://github.com/torvalds/linux/commit/8484199c0934,phy: usb: Fix clock imbalance for suspend/resume,Justin Chen
7ce19535e9b4,https://github.com/torvalds/linux/commit/7ce19535e9b4,drm/fb-helper: Always initialize generic fbdev emulation,Thomas Zimmermann
8e0aa1ff44ca,https://github.com/torvalds/linux/commit/8e0aa1ff44ca,net: ethernet: renesas: Fix return type of rswitch_start_xmit(),Nathan Chancellor
02597d39145b,https://github.com/torvalds/linux/commit/02597d39145b,bnxt_en: fix potentially incorrect return value for ndo_rx_flow_steer,Alex Barba
6d81ea3765df,https://github.com/torvalds/linux/commit/6d81ea3765df,bnxt_en: Fix possible crash in bnxt_hwrm_set_coal(),Michael Chan
8f401ec1c897,https://github.com/torvalds/linux/commit/8f401ec1c897,cxl/region: Recycle region ids,Dan Williams
a90accb358ae,https://github.com/torvalds/linux/commit/a90accb358ae,cxl/region: Fix region HPA ordering validation,Dan Williams
ec4927d463cb,https://github.com/torvalds/linux/commit/ec4927d463cb,drm/amdgpu: fix for suspend/resume sequence under sriov,Victor Zhao
e4d0ef752081,https://github.com/torvalds/linux/commit/e4d0ef752081,drm/amdgpu: Fix type of second parameter in odn_edit_dpm_table() callback,Nathan Chancellor
0668716506ca,https://github.com/torvalds/linux/commit/0668716506ca,igb: Do not free q_vector unless new one was allocated,Kees Cook
eac0b6804b74,https://github.com/torvalds/linux/commit/eac0b6804b74,ixgbevf: Add error messages on vlan error,Jan Sokolowski
e38e42c078da,https://github.com/torvalds/linux/commit/e38e42c078da,media: platform: exynos4-is: fix return value check in fimc_md_probe(),Yang Yingliang
94a7ad928346,https://github.com/torvalds/linux/commit/94a7ad928346,media: vivid: fix compose size exceed boundary,Liu Shixin
fd3d91ab1c6a,https://github.com/torvalds/linux/commit/fd3d91ab1c6a,media: dvb-core: Fix UAF due to refcount races at releasing,Takashi Iwai
c4d344163c3a,https://github.com/torvalds/linux/commit/c4d344163c3a,staging: media: tegra-video: fix device_node use after free,Luca Ceresoli
10b5ce6743c8,https://github.com/torvalds/linux/commit/10b5ce6743c8,staging: media: tegra-video: fix chan->mipi value on error,Luca Ceresoli
82b7d4b5d393,https://github.com/torvalds/linux/commit/82b7d4b5d393,media: platform: mtk-mdp3: fix error handling in mdp_probe(),Moudy Ho
74a596e7fca6,https://github.com/torvalds/linux/commit/74a596e7fca6,media: platform: mtk-mdp3: fix error handling about components clock_on,Moudy Ho
64e0a0804b1a,https://github.com/torvalds/linux/commit/64e0a0804b1a,media: platform: mtk-mdp3: fix error handling in mdp_cmdq_send(),Moudy Ho
e512ed607fda,https://github.com/torvalds/linux/commit/e512ed607fda,drm/msm/dsi: drop modeset sanity checks,Johan Hovold
f94eff09f3f3,https://github.com/torvalds/linux/commit/f94eff09f3f3,drm/msm/dp: drop modeset sanity checks,Johan Hovold
47078311b8ef,https://github.com/torvalds/linux/commit/47078311b8ef,drm/ingenic: Fix missing platform_driver_unregister() call in ingenic_drm_init(),Yuan Can
683b9728f288,https://github.com/torvalds/linux/commit/683b9728f288,wifi: brcmfmac: Fix potential NULL pointer dereference in 'brcmf_c_preinit_dcmds()',Jisoo Jang
74a473007ce5,https://github.com/torvalds/linux/commit/74a473007ce5,bcma: Fail probe if GPIO subdriver fails,Linus Walleij
81d17f6f3331,https://github.com/torvalds/linux/commit/81d17f6f3331,wifi: brcmfmac: Fix potential shift-out-of-bounds in brcmf_fw_alloc_request(),Minsuk Kang
1118b2049d77,https://github.com/torvalds/linux/commit/1118b2049d77,net: tun: Fix memory leaks of napi_get_frags,Wang Yufen
1a0c016a4831,https://github.com/torvalds/linux/commit/1a0c016a4831,net: ethernet: ti: am65-cpsw: Fix segmentation fault at module unload,Roger Quadros
93a30947821c,https://github.com/torvalds/linux/commit/93a30947821c,macsec: delete new rxsc when offload fails,Sabrina Dubroca
c5733e5b15d9,https://github.com/torvalds/linux/commit/c5733e5b15d9,hamradio: baycom_epp: Fix return type of baycom_send_packet(),Nathan Chancellor
63fe6ff674a9,https://github.com/torvalds/linux/commit/63fe6ff674a9,net: ethernet: ti: Fix return type of netcp_ndo_start_xmit(),Nathan Chancellor
2842e06f19b9,https://github.com/torvalds/linux/commit/2842e06f19b9,cpufreq: SPEAr: Make read-only array sys_clk_src static,Colin Ian King
62aa1a344b09,https://github.com/torvalds/linux/commit/62aa1a344b09,spi: stm32: fix stm32_spi_prepare_mbr() that halves spi clk for every run,Sean Nyekjaer
f46e3f5ffc0f,https://github.com/torvalds/linux/commit/f46e3f5ffc0f,drm/i915/psr: Remove inappropriate DSC slice alignment warning,Jouni Högander
6c4e4d352033,https://github.com/torvalds/linux/commit/6c4e4d352033,drm/meson: Fix return type of meson_encoder_cvbs_mode_valid(),Nathan Chancellor
d6dd2fe71153,https://github.com/torvalds/linux/commit/d6dd2fe71153,ibmvnic: Free rwi on reset success,Nick Child
40e4eb324c59,https://github.com/torvalds/linux/commit/40e4eb324c59,net: mdio: fix undefined behavior in bit shift for __mdiobus_register,Gaosheng Cui
e3f0c638f428,https://github.com/torvalds/linux/commit/e3f0c638f428,serial: 8250: omap: Fix unpaired pm_runtime_put_sync() in omap8250_remove(),Tony Lindgren
0aeec60c76ca,https://github.com/torvalds/linux/commit/0aeec60c76ca,drm/i915: Do not set cache_dirty for DGFX,Niranjana Vishwanathapura
bad610c97c08,https://github.com/torvalds/linux/commit/bad610c97c08,drm/amd/display: Fix DCN32 DSC delay calculation,George Shen
b43088f30db1,https://github.com/torvalds/linux/commit/b43088f30db1,s390/zcrypt: fix warning about field-spanning write,Harald Freudenberger
8d4de331f1b2,https://github.com/torvalds/linux/commit/8d4de331f1b2,drm/amd: Fail the suspend if resources can't be evicted,Mario Limonciello
5b994354af3c,https://github.com/torvalds/linux/commit/5b994354af3c,drm/amdkfd: Fix NULL pointer dereference in svm_migrate_to_ram(),Yang Li
9cb0dc6ccb7d,https://github.com/torvalds/linux/commit/9cb0dc6ccb7d,drm/amd/display: cursor update command incomplete,Max Tseng
717b5bc43c1f,https://github.com/torvalds/linux/commit/717b5bc43c1f,i40e: Record number of RXes cleaned during NAPI,Joe Damato
8c1a595cc63e,https://github.com/torvalds/linux/commit/8c1a595cc63e,i40e: Record number TXes cleaned during NAPI,Joe Damato
af309c0c0654,https://github.com/torvalds/linux/commit/af309c0c0654,drm/msm/dp: retry 3 times if set sink to D0 poweer state failed,Kuogee Hsieh
b5bcb94b0954,https://github.com/torvalds/linux/commit/b5bcb94b0954,HID: hyperv: fix possible memory leak in mousevsc_probe(),Yang Yingliang
e7d1d4d9ac0d,https://github.com/torvalds/linux/commit/e7d1d4d9ac0d,mISDN: fix possible memory leak in mISDN_register_device(),Yang Yingliang
0d183c27ed30,https://github.com/torvalds/linux/commit/0d183c27ed30,ASoC: SOF: Intel: hda-codec: fix possible memory leak in hda_codec_device_init(),Yang Yingliang
0aa60ddc219e,https://github.com/torvalds/linux/commit/0aa60ddc219e,ASoC: Intel: Skylake: fix possible memory leak in skl_codec_device_init(),Yang Yingliang
d3292daee319,https://github.com/torvalds/linux/commit/d3292daee319,dma-buf: Make locking consistent in dma_buf_detach(),Dmitry Osipenko
a37068715956,https://github.com/torvalds/linux/commit/a37068715956,staging: r8188eu: convert rtw_setdatarate_cmd to correct error semantics,Phillip Potter
29626f3c07d0,https://github.com/torvalds/linux/commit/29626f3c07d0,staging: r8188eu: convert rtw_free_stainfo() to void,Michael Straube
872ad758f9b7,https://github.com/torvalds/linux/commit/872ad758f9b7,net: lan966x: Fix FDMA when MTU is changed,Horatiu Vultur
c62102165dd7,https://github.com/torvalds/linux/commit/c62102165dd7,drm/panel/panel-sitronix-st7701: Remove panel on DSI attach failure,Marek Vasut
04cee82e04d2,https://github.com/torvalds/linux/commit/04cee82e04d2,iommu: Propagate return value in ->attach_dev callback functions,Nicolin Chen
79218fd0b38b,https://github.com/torvalds/linux/commit/79218fd0b38b,iommu/amd: Drop unnecessary checks in amd_iommu_attach_device(),Nicolin Chen
6c412da54c80,https://github.com/torvalds/linux/commit/6c412da54c80,sfc: Fix an error handling path in efx_pci_probe(),Christophe JAILLET
6818f755f737,https://github.com/torvalds/linux/commit/6818f755f737,drm/amd/display: Fix null pointer issues found in emulation,Charlene Liu
86975c34b6e2,https://github.com/torvalds/linux/commit/86975c34b6e2,drm/amd/display: Fix DCN32 DSC delay calculation,George Shen
14e1f089d5ee,https://github.com/torvalds/linux/commit/14e1f089d5ee,drm/amd/display: Remove rate check from pixel rate divider update,Taimur Hassan
fc007fb815ab,https://github.com/torvalds/linux/commit/fc007fb815ab,drm/imx: imx-tve: Fix return type of imx_tve_connector_mode_valid,Nathan Huckleberry
cdbf26251d3b,https://github.com/torvalds/linux/commit/cdbf26251d3b,i2c: tegra: Allocate DMA memory for DMA engine,Thierry Reding
569bea74c94d,https://github.com/torvalds/linux/commit/569bea74c94d,i2c: piix4: Fix adapter not be removed in piix4_remove(),Chen Zhongjin
e5afc8677c0d,https://github.com/torvalds/linux/commit/e5afc8677c0d,ASoC: cs42xx8-i2c.c: add module device table for of,Peter Bergin
1eff6929aff5,https://github.com/torvalds/linux/commit/1eff6929aff5,firmware: arm_scmi: Fix deferred_tx_wq release on error paths,Cristian Marussi
be9ba1f7f9e0,https://github.com/torvalds/linux/commit/be9ba1f7f9e0,firmware: arm_scmi: Make Rx chan_setup fail on memory errors,Cristian Marussi
6788ba8aed4e,https://github.com/torvalds/linux/commit/6788ba8aed4e,wifi: brcmfmac: Fix potential buffer overflow in brcmf_fweh_event_worker(),Dokyung Song
dd4753f88f24,https://github.com/torvalds/linux/commit/dd4753f88f24,iio: imu: bno055: uninitialized variable bug in bno055_trigger_handler(),Dan Carpenter
65f20301607d,https://github.com/torvalds/linux/commit/65f20301607d,iio: adc: at91_adc: fix possible memory leak in at91_adc_allocate_trigger(),Yang Yingliang
363a5328f4b0,https://github.com/torvalds/linux/commit/363a5328f4b0,net: tun: fix bugs for oversize packet when napi frags enabled,Ziyang Xuan
91e87045a5ef,https://github.com/torvalds/linux/commit/91e87045a5ef,net: dsa: mv88e6xxx: Add RGMII delay to 88E6320,Steffen Bätz
f9be5cb6c1f0,https://github.com/torvalds/linux/commit/f9be5cb6c1f0,power: supply: ip5xxx: Fix integer overflow in current_now calculation,Ondrej Jirman
50865c14f34e,https://github.com/torvalds/linux/commit/50865c14f34e,RAS: Fix return value from show_trace(),Tony Luck
4cf949c7fafe,https://github.com/torvalds/linux/commit/4cf949c7fafe,drm/vmwgfx: Validate the box size for the snooped cursor,Zack Rusin
06ba770a799f,https://github.com/torvalds/linux/commit/06ba770a799f,ASoC: soc-utils: Remove __exit for snd_soc_util_exit(),Chen Zhongjin
015618c3ec19,https://github.com/torvalds/linux/commit/015618c3ec19,ata: palmld: fix return value check in palmld_pata_probe(),Yang Yingliang
171a93182ecc,https://github.com/torvalds/linux/commit/171a93182ecc,ata: pata_legacy: fix pdc20230_set_piomode(),Sergey Shtylyov
06a4df5863f7,https://github.com/torvalds/linux/commit/06a4df5863f7,net: fec: fix improper use of NETDEV_TX_BUSY,Zhang Changzhong
8161a8335821,https://github.com/torvalds/linux/commit/8161a8335821,staging: r8188eu: remove return value from on_action_public_default,Martin Kaiser
a399a3b05209,https://github.com/torvalds/linux/commit/a399a3b05209,staging: r8188eu: remove return value from on_action_public_vendor,Martin Kaiser
